Geological Group ID,target,target_nunique,cv_block,model_score,model_score_mean_sensitivity,record_count,prediction,score_type,threshold,threshold_status,repeat,outer_fold,model,parameter_hash,analysis_protocol_hash,optimizer_converged,optimizer_iterations,optimizer_fit_cycles
GG0114,0,1,CVB0110,0.2783956227760961,0.2745793816645873,16,0,predict_proba,0.45999999999999996,constraints_met,3,4,RF,a5a3818f75300e7f9b4e16ac8301394914e754667cc89b35d518b47853b32d4d,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0117,0,1,CVB0113,0.00267639902676399,0.007021775114043894,26,0,predict_proba,0.45999999999999996,constraints_met,3,4,RF,a5a3818f75300e7f9b4e16ac8301394914e754667cc89b35d518b47853b32d4d,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0124,0,1,CVB0120,0.12488352488700598,0.1414723154368543,9,0,predict_proba,0.45999999999999996,constraints_met,3,4,RF,a5a3818f75300e7f9b4e16ac8301394914e754667cc89b35d518b47853b32d4d,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0128,0,1,CVB0124,0.29106223669207026,0.22037103355142587,5,0,predict_proba,0.45999999999999996,constraints_met,3,4,RF,a5a3818f75300e7f9b4e16ac8301394914e754667cc89b35d518b47853b32d4d,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0003,1,1,CVB0003,0.5951457642244389,0.5479122141010586,25,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0006,0,1,CVB0006,0.5412039120904968,0.552794702248953,10,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0014,1,1,CVB0014,0.2914431059076747,0.2884971434067339,15,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0020,1,1,CVB0018,0.45629854262034725,0.4912483273597986,9,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0024,0,1,CVB0021,0.4547578255173878,0.4238593354825689,20,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0031,0,1,CVB0028,0.29229860413097186,0.3166148897513357,4,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0039,0,1,CVB0036,0.3564044270676991,0.3469035573251735,107,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0043,1,1,CVB0040,0.5477197447973144,0.5265208076401084,6,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0050,1,1,CVB0046,0.5839980869982152,0.5648900626542693,6,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0052,1,1,CVB0048,0.7540821657081771,0.7111533664045949,3,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0059,1,1,CVB0055,0.6140400448452963,0.6260754470194042,15,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0066,0,1,CVB0062,0.3643261964793429,0.359191290436258,3,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0068,0,1,CVB0064,0.37701869405907923,0.35268847326224884,5,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0076,0,1,CVB0072,0.5410546813836619,0.5350332006868646,6,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0080,0,1,CVB0076,0.13093927145312284,0.13833646139246983,6,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0085,0,1,CVB0081,0.6308162031706195,0.6269067519222181,8,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0093,0,1,CVB0089,0.35168435829900674,0.3668049900995442,21,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0096,0,1,CVB0092,0.777849755641344,0.767718515690627,9,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0101,0,1,CVB0097,0.07039328202071583,0.07559061911734848,5,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0109,0,1,CVB0105,0.29097483369750227,0.30900943908071044,9,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0114,0,1,CVB0110,0.46001070101351793,0.4516731517319161,16,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0117,0,1,CVB0113,0.08621962943026999,0.08786220847574697,26,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0124,0,1,CVB0120,0.22654896648189934,0.23618535214628722,9,0,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0128,0,1,CVB0124,0.5060143957576646,0.3839653115792322,5,1,monotonic_transformed_decision_score_not_calibrated,0.405,constraints_met,3,4,SVM,28f14bd0af3ae3ab5deda2a149d94846c31c46d5cc3ff9c9b19de84dca2f79bf,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0003,1,1,CVB0003,0.6122027293107274,0.5382549697875827,25,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0006,0,1,CVB0006,0.9859292189894568,0.7218286699111982,10,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0014,1,1,CVB0014,0.004403036796762356,0.08894725240720591,15,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0020,1,1,CVB0018,0.9179387390250217,0.708799782873188,9,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0024,0,1,CVB0021,0.007484442927236417,0.25843356854496097,20,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0031,0,1,CVB0028,1.543918300082804e-05,0.008922091236115134,4,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0039,0,1,CVB0036,0.3306651329684218,0.44791989526624487,107,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0043,1,1,CVB0040,0.9995474792160549,0.9972162385917321,6,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0050,1,1,CVB0046,0.9999478858768993,0.9034214636579332,6,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0052,1,1,CVB0048,0.9953069132909078,0.9769591541991723,3,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0059,1,1,CVB0055,0.8501081803968138,0.5844428684898637,15,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0066,0,1,CVB0062,0.06294249044440053,0.06315625333500485,3,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0068,0,1,CVB0064,0.0023367400427173925,0.003925816771414728,5,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0076,0,1,CVB0072,0.9972463412756702,0.9936427303029157,6,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0080,0,1,CVB0076,7.233647176204481e-11,1.7234194868074e-10,6,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0085,0,1,CVB0081,1.6660534592797918e-06,4.030589202158562e-06,8,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0093,0,1,CVB0089,0.000581507705713231,0.2656295514011838,21,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0096,0,1,CVB0092,0.9944919040277582,0.9496054056775611,9,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0101,0,1,CVB0097,4.769669631067384e-10,3.8712044831369e-07,5,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0109,0,1,CVB0105,4.4796479485547987e-13,0.11100842108852887,9,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0114,0,1,CVB0110,0.6399796913933122,0.5089811673053857,16,1,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0117,0,1,CVB0113,7.355927405938294e-11,8.580562310442678e-08,26,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0124,0,1,CVB0120,3.234138664823898e-07,0.00778806450250717,9,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0128,0,1,CVB0124,0.013588719928532429,0.10801408362706319,5,0,predict_proba,0.10500000000000001,constraints_met,3,4,MLP,c449e1a278d6cac7e0960dff62ea898bc193e2cdceaa5f9362a0fd01c1d9225e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,191,1
GG0003,1,1,CVB0003,0.7506439089775085,0.6383877964317799,25,1,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0006,0,1,CVB0006,0.3136347085237503,0.46234011128544805,10,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0014,1,1,CVB0014,0.1401960849761963,0.13375921435654164,15,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0020,1,1,CVB0018,0.3786222040653229,0.45380290639069343,9,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0024,0,1,CVB0021,0.1683991402387619,0.2624012738058809,20,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0031,0,1,CVB0028,0.00967601255979389,0.060289874381851405,4,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0039,0,1,CVB0036,0.1502998024225235,0.2087841754883667,107,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0043,1,1,CVB0040,0.9405001401901245,0.8568035165468851,6,1,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0050,1,1,CVB0046,0.9593819677829742,0.9422401686509451,6,1,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0052,1,1,CVB0048,0.9332626461982727,0.9281297127405802,3,1,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0059,1,1,CVB0055,0.8085134029388428,0.722910962998867,15,1,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0066,0,1,CVB0062,0.3697233200073242,0.4327724476655324,3,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0068,0,1,CVB0064,0.05730940029025078,0.057670921087265015,5,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0076,0,1,CVB0072,0.8049400746822357,0.8248558044433594,6,1,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0080,0,1,CVB0076,0.001608444843441248,0.0016772813881592203,6,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0085,0,1,CVB0081,0.4116891622543335,0.4227750301361084,8,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0093,0,1,CVB0089,0.24466052651405334,0.32365426421165466,21,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0096,0,1,CVB0092,0.9749060273170471,0.9707935121324327,9,1,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0101,0,1,CVB0097,0.00011826840636786073,0.00010973150929203258,5,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0109,0,1,CVB0105,0.006536148954182863,0.0698824823096705,9,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0114,0,1,CVB0110,0.1378105692565441,0.1712837975937873,16,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0117,0,1,CVB0113,4.6667479182360694e-05,0.00021257856049207755,26,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0124,0,1,CVB0120,0.0069330912083387375,0.02342945523560047,9,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0128,0,1,CVB0124,0.18035513162612915,0.16483179663773626,5,0,predict_proba,0.5,constraints_met,3,4,XGBoost,9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0004,0,1,CVB0004,0.05179711003516393,0.13020260083352592,35,0,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0008,0,1,CVB0008,0.052203194672673335,0.1175898038734364,47,0,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0013,1,1,CVB0013,0.4077708707764004,0.42011900752347353,16,1,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0023,0,1,CVB0020,0.17768663454583736,0.17794660904653128,38,0,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0028,1,1,CVB0025,0.3300872163108607,0.3290275811650222,5,1,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0034,1,1,CVB0031,0.5176739434602485,0.5168857596081469,75,1,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0038,1,1,CVB0035,0.5330519357304482,0.5352592891058807,222,1,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0045,1,1,CVB0041,0.4871832101514498,0.41895020706886715,11,1,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0046,1,1,CVB0042,0.6201586326986694,0.6056040444677504,18,1,predict_proba,0.325,constraints_met,3,5,RF,800a6fadd786e2053d94fc3353b779600092d0d156fcfdf9b6b5281751ca8f93,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
