Record ID,Geological Group ID,CV Block ID,Reference ID,target,repeat,outer_fold,model,parameter_hash,model_score,score_type,decision_threshold,analysis_protocol_hash,base_value,raw_model_output,additivity_absolute_error,SHAP::SiO2 (wt.%),COMPLETED::SiO2 (wt.%),OBSERVED::SiO2 (wt.%),IMPUTED::SiO2 (wt.%),SHAP::TiO2 (wt.%),COMPLETED::TiO2 (wt.%),OBSERVED::TiO2 (wt.%),IMPUTED::TiO2 (wt.%),SHAP::Al2O3 (wt.%),COMPLETED::Al2O3 (wt.%),OBSERVED::Al2O3 (wt.%),IMPUTED::Al2O3 (wt.%),SHAP::Fe2O3 (wt.%),COMPLETED::Fe2O3 (wt.%),OBSERVED::Fe2O3 (wt.%),IMPUTED::Fe2O3 (wt.%),SHAP::FeO (wt.%),COMPLETED::FeO (wt.%),OBSERVED::FeO (wt.%),IMPUTED::FeO (wt.%),SHAP::MnO (wt.%),COMPLETED::MnO (wt.%),OBSERVED::MnO (wt.%),IMPUTED::MnO (wt.%),SHAP::MgO (wt.%),COMPLETED::MgO (wt.%),OBSERVED::MgO (wt.%),IMPUTED::MgO (wt.%),SHAP::CaO (wt.%),COMPLETED::CaO (wt.%),OBSERVED::CaO (wt.%),IMPUTED::CaO (wt.%),SHAP::Na2O (wt.%),COMPLETED::Na2O (wt.%),OBSERVED::Na2O (wt.%),IMPUTED::Na2O (wt.%),SHAP::K2O (wt.%),COMPLETED::K2O (wt.%),OBSERVED::K2O (wt.%),IMPUTED::K2O (wt.%),SHAP::P2O5 (wt.%),COMPLETED::P2O5 (wt.%),OBSERVED::P2O5 (wt.%),IMPUTED::P2O5 (wt.%),SHAP::Rb (ppm),COMPLETED::Rb (ppm),OBSERVED::Rb (ppm),IMPUTED::Rb (ppm),SHAP::Sr (ppm),COMPLETED::Sr (ppm),OBSERVED::Sr (ppm),IMPUTED::Sr (ppm),SHAP::Y (ppm),COMPLETED::Y (ppm),OBSERVED::Y (ppm),IMPUTED::Y (ppm),SHAP::Zr (ppm),COMPLETED::Zr (ppm),OBSERVED::Zr (ppm),IMPUTED::Zr (ppm),SHAP::Nb (ppm),COMPLETED::Nb (ppm),OBSERVED::Nb (ppm),IMPUTED::Nb (ppm),SHAP::Ba (ppm),COMPLETED::Ba (ppm),OBSERVED::Ba (ppm),IMPUTED::Ba (ppm),SHAP::La (ppm),COMPLETED::La (ppm),OBSERVED::La (ppm),IMPUTED::La (ppm),SHAP::Ce (ppm),COMPLETED::Ce (ppm),OBSERVED::Ce (ppm),IMPUTED::Ce (ppm),SHAP::Pr (ppm),COMPLETED::Pr (ppm),OBSERVED::Pr (ppm),IMPUTED::Pr (ppm),SHAP::Nd (ppm),COMPLETED::Nd (ppm),OBSERVED::Nd (ppm),IMPUTED::Nd (ppm),SHAP::Sm (ppm),COMPLETED::Sm (ppm),OBSERVED::Sm (ppm),IMPUTED::Sm (ppm),SHAP::Eu (ppm),COMPLETED::Eu (ppm),OBSERVED::Eu (ppm),IMPUTED::Eu (ppm),SHAP::Gd (ppm),COMPLETED::Gd (ppm),OBSERVED::Gd (ppm),IMPUTED::Gd (ppm),SHAP::Tb (ppm),COMPLETED::Tb (ppm),OBSERVED::Tb (ppm),IMPUTED::Tb (ppm),SHAP::Dy (ppm),COMPLETED::Dy (ppm),OBSERVED::Dy (ppm),IMPUTED::Dy (ppm),SHAP::Ho (ppm),COMPLETED::Ho (ppm),OBSERVED::Ho (ppm),IMPUTED::Ho (ppm),SHAP::Er (ppm),COMPLETED::Er (ppm),OBSERVED::Er (ppm),IMPUTED::Er (ppm),SHAP::Tm (ppm),COMPLETED::Tm (ppm),OBSERVED::Tm (ppm),IMPUTED::Tm (ppm),SHAP::Yb (ppm),COMPLETED::Yb (ppm),OBSERVED::Yb (ppm),IMPUTED::Yb (ppm),SHAP::Lu (ppm),COMPLETED::Lu (ppm),OBSERVED::Lu (ppm),IMPUTED::Lu (ppm),SHAP::Hf (ppm),COMPLETED::Hf (ppm),OBSERVED::Hf (ppm),IMPUTED::Hf (ppm),SHAP::Ta (ppm),COMPLETED::Ta (ppm),OBSERVED::Ta (ppm),IMPUTED::Ta (ppm),SHAP::Th (ppm),COMPLETED::Th (ppm),OBSERVED::Th (ppm),IMPUTED::Th (ppm),SHAP::Ga (ppm),COMPLETED::Ga (ppm),OBSERVED::Ga (ppm),IMPUTED::Ga (ppm),SHAP::Pb (ppm),COMPLETED::Pb (ppm),OBSERVED::Pb (ppm),IMPUTED::Pb (ppm)
R2427,GG0120,CVB0116,REF0175,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.02527179755270481,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-3.6524696350097656,9.5367431640625e-07,0.040152196,77.91999999999999,77.92,0,-0.11236535,0.039999999999999994,0.04,0,0.024447247,13.030000000000001,13.03,0,0.44359294,0.11999999999999994,0.12,0,-0.11586514,0.27,0.27,0,-0.48706257,0.01,0.01,0,0.046528824,0.4799999999999999,0.48,0,0.075188875,0.19000000000000003,0.19,0,0.057365574,5.13,5.13,0,-0.3821273,1.2999999999999998,1.3,0,-0.71165425,0.01,0.01,0,-0.876353,215.00000000000006,215.0,0,-0.12073894,24.29964397464849,,1,0.036902037,90.50000000000003,90.5,0,-0.12852012,90.60000000000002,90.6,0,-0.29085875,29.699999999999996,29.7,0,0.18946661,49.7,49.7,0,0.1616186,21.099999999999998,21.1,0,0.020449717,40.29999999999999,40.3,0,-0.02955228,6.38,6.38,0,0.028192697,25.5,25.5,0,0.006968816,9.079999999999998,9.08,0,0.12618656,0.20000000000000007,0.2,0,-0.2093915,11.799999999999999,11.8,0,-0.11649387,2.37,2.37,0,0.13587911,15.300000000000004,15.3,0,-0.04701594,3.3200000000000003,3.32,0,0.010817648,9.470000000000002,9.47,0,-0.16161476,1.38,1.38,0,0.08855714,8.589999999999998,8.59,0,-0.15027389,1.25,1.25,0,-0.008360481,5.12,5.12,0,0.27786076,4.39,4.39,0,0.10656612,30.1,30.1,0,-0.08232065,15.61400327313012,,1,-0.5300354,26.300000000000008,26.3,0
R2428,GG0120,CVB0116,REF0175,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.03684592619538307,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-3.2634682655334473,9.5367431640625e-07,0.10250138,76.13000000000002,76.13,0,-0.00865563,0.04999999999999999,0.05,0,-0.063673995,12.270000000000001,12.27,0,0.33195767,0.54,0.54,0,-0.090752445,0.45000000000000007,0.45,0,-0.5819345,0.020000000000000004,0.02,0,0.056259446,0.45000000000000007,0.45,0,-0.47879726,0.9200000000000002,0.92,0,0.17018327,2.1200000000000006,2.12,0,0.17971736,5.24,5.24,0,-0.8405209,0.01,0.01,0,0.6858047,448.0000000000001,448.0,0,-0.16874522,33.276520344534184,,1,-0.062441617,107.00000000000003,107.0,0,-0.10655122,92.89999999999998,92.9,0,0.16171548,22.700000000000003,22.7,0,0.0483538,205.99999999999994,206.0,0,0.21994932,19.599999999999998,19.6,0,0.03891904,41.8,41.8,0,-0.065557905,6.09,6.09,0,0.02287625,24.700000000000003,24.7,0,-0.009459384,9.210000000000003,9.21,0,0.13742432,0.16000000000000003,0.16,0,-0.26728287,11.4,11.4,0,-0.2232249,2.4200000000000004,2.42,0,0.16888784,16.0,16.0,0,-0.11870599,3.539999999999999,3.54,0,-0.009235596,10.600000000000001,10.6,0,-0.19318506,1.6,1.6,0,0.05036988,10.199999999999998,10.2,0,-0.78245854,1.5100000000000002,1.51,0,-0.006743217,4.990000000000001,4.99,0,0.12969993,3.7699999999999996,3.77,0,0.1116759,35.50000000000001,35.5,0,-0.07893853,15.581288038754998,,1,-0.75429225,19.3,19.3,0
R2429,GG0120,CVB0116,REF0175,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.0390482023358345,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-3.203127384185791,4.76837158203125e-07,0.11150658,76.46999999999997,76.47,0,-0.23196486,0.02999999999999999,0.03,0,0.19047204,12.550000000000004,12.55,0,0.3792158,0.45000000000000007,0.45,0,-0.14503543,0.3200000000000001,0.32,0,-0.6496936,0.020000000000000004,0.02,0,0.09582477,0.4200000000000001,0.42,0,-0.44469398,1.4900000000000002,1.49,0,-0.18024895,3.83,3.83,0,-0.29566464,2.2700000000000005,2.27,0,-0.6655535,0.01,0.01,0,0.027419416,344.00000000000017,344.0,0,-0.19699478,22.82705039557103,,1,-0.032336313,102.00000000000001,102.0,0,-0.12919883,87.30000000000004,87.3,0,0.17729655,21.4,21.4,0,0.10611944,63.19999999999999,63.2,0,0.18775305,16.600000000000005,16.6,0,0.089562945,35.20000000000001,35.2,0,-0.1229224,4.990000000000001,4.99,0,-0.00633822,20.499999999999996,20.5,0,0.025666613,7.570000000000002,7.57,0,0.13068303,0.18000000000000005,0.18,0,0.10585018,9.549999999999999,9.55,0,-0.120967835,2.09,2.09,0,0.22491752,14.100000000000003,14.1,0,-0.038611967,3.17,3.17,0,-0.00052308914,9.379999999999999,9.38,0,-0.20341225,1.3699999999999997,1.37,0,0.081819646,8.86,8.86,0,-0.2685439,1.31,1.31,0,0.0363455,4.63,4.63,0,0.18211074,3.8200000000000003,3.82,0,0.16272356,38.29999999999999,38.3,0,-0.054883923,14.562332965948949,,1,-0.7622207,2.5099999999999985,2.51,0
R2430,GG0120,CVB0116,REF0175,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.05478178709745407,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-2.848057985305786,2.384185791015625e-07,-0.09061031,73.94,73.94,0,-0.015207274,0.06000000000000001,0.06,0,0.044934846,13.620000000000003,13.62,0,0.35430044,0.6300000000000001,0.63,0,-0.056429528,0.72,0.72,0,-0.5764352,0.01,0.01,0,0.0788837,0.41000000000000003,0.41,0,-0.60644597,1.4700000000000002,1.47,0,0.24917637,2.55,2.55,0,-0.29876566,4.719999999999999,4.72,0,-0.32687193,0.019999999999999997,0.02,0,0.7764388,547.9999999999999,548.0,0,-0.1304417,25.945654695741865,,1,-0.034892023,98.59999999999997,98.6,0,-0.09731318,83.90000000000002,83.9,0,-0.24016826,25.699999999999996,25.7,0,0.1301634,158.0,158.0,0,0.18736818,21.8,21.8,0,0.07225044,47.7,47.7,0,-0.036218837,6.440000000000001,6.44,0,0.038311053,25.5,25.5,0,-0.013322415,9.019999999999998,9.02,0,0.13665715,0.19000000000000003,0.19,0,-0.23709328,11.2,11.2,0,-0.2261136,2.34,2.34,0,0.15252832,15.400000000000002,15.4,0,-0.03234076,3.33,3.33,0,-0.013745426,9.93,9.93,0,-0.19561061,1.4399999999999995,1.44,0,0.07931442,9.58,9.58,0,-0.46376207,1.4,1.4,0,0.057292156,4.49,4.49,0,0.18764988,4.05,4.05,0,0.13264342,39.400000000000006,39.4,0,-0.054476306,17.457145131836008,,1,-0.81109965,17.300000000000004,17.3,0
R2431,GG0120,CVB0116,REF0175,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.027206430211663246,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-3.57671856880188,7.152557373046875e-07,-0.009087035,74.99,74.99,0,-0.048297334,0.039999999999999994,0.04,0,0.019275304,13.180000000000001,13.18,0,0.36766276,0.41000000000000014,0.41,0,-0.07364575,0.56,0.56,0,-0.56262934,0.020000000000000004,0.02,0,0.09866233,0.27,0.27,0,-0.5637114,1.4500000000000002,1.45,0,0.24253993,2.53,2.53,0,-0.28557488,4.870000000000001,4.87,0,-0.3118369,0.019999999999999997,0.02,0,0.60379565,623.0000000000001,623.0,0,-0.1386429,21.77420585143755,,1,-0.054118674,120.00000000000003,120.0,0,-0.10186454,90.20000000000002,90.2,0,-0.27916273,29.000000000000004,29.0,0,0.1414099,179.0,179.0,0,0.17118569,25.5,25.5,0,0.054955926,59.300000000000004,59.3,0,0.004556907,7.68,7.68,0,0.043359783,31.4,31.4,0,0.011679122,11.2,11.2,0,0.13978016,0.18000000000000005,0.18,0,-0.3888923,13.799999999999997,13.8,0,-0.23516023,2.8199999999999994,2.82,0,0.12584487,18.299999999999997,18.3,0,-0.15430649,4.010000000000001,4.01,0,-0.027857313,11.700000000000001,11.7,0,-0.21500704,1.6599999999999997,1.66,0,0.043945137,10.9,10.9,0,-0.84629864,1.5699999999999998,1.57,0,0.01838594,4.700000000000001,4.7,0,0.23470908,4.29,4.29,0,0.14236961,43.70000000000001,43.7,0,-0.021896807,17.56550608063631,,1,-0.75423974,18.900000000000002,18.9,0
R2432,GG0120,CVB0116,REF0175,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.013299142941832542,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-4.306667327880859,1.430511474609375e-06,0.037638754,75.57999999999998,75.58,0,-0.025501622,0.06000000000000001,0.06,0,0.056802154,13.219999999999997,13.22,0,0.42116612,0.08000000000000002,0.08,0,-0.1387278,0.52,0.52,0,-0.6693833,0.01,0.01,0,-0.10732846,0.18000000000000002,0.18,0,-0.52488506,1.2199999999999998,1.22,0,0.037226945,5.200000000000001,5.2,0,-0.30474892,2.1599999999999997,2.16,0,-0.18870044,0.019999999999999997,0.02,0,-0.40320504,247.00000000000009,247.0,0,-0.1998947,28.366969721565052,,1,-0.020764895,104.99999999999997,105.0,0,-0.13485265,94.60000000000002,94.6,0,-0.33881357,26.699999999999996,26.7,0,0.25743687,47.2,47.2,0,0.15093996,23.3,23.3,0,0.067839965,48.400000000000006,48.4,0,-0.029761344,7.019999999999998,7.02,0,0.035052143,28.300000000000004,28.3,0,0.012246546,9.949999999999998,9.95,0,0.1312875,0.12,0.12,0,-0.22588816,12.0,12.0,0,-0.14948152,2.5,2.5,0,0.11198737,16.2,16.2,0,-0.12500125,3.6099999999999994,3.61,0,-0.0020281663,10.3,10.3,0,-0.20577522,1.5500000000000003,1.55,0,0.06118446,10.3,10.3,0,-0.6151781,1.54,1.54,0,-0.002709889,5.160000000000001,5.16,0,0.2517598,5.34,5.34,0,0.1524333,34.099999999999994,34.1,0,-0.067490555,15.417151607793905,,1,-0.64294404,8.040000000000001,8.04,0
R2593,GG0125,CVB0121,REF0189,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.00043836154509335756,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-7.732028007507324,3.337860107421875e-06,-0.28566706,65.94356711553537,,1,-0.18313521,0.4427698197303193,,1,-0.19858888,15.051435844213906,,1,-0.83125734,2.9425316526852865,,1,-0.019148817,1.8942955166144353,,1,0.12671405,0.268018683464505,,1,0.38460338,1.9014668083969801,,1,-0.2116546,3.185756798556307,,1,-0.10439395,3.1860349613603853,,1,-0.4691214,2.3405734974168833,,1,-0.08601078,0.1545489914604092,,1,-1.4067248,75.17240704026412,,1,-0.37111902,179.0759360799551,,1,0.037372105,15.300000000000004,15.3,0,-0.17495115,113.05739628350801,,1,0.25427622,9.585438827817402,,1,-0.26770875,475.23643506767627,,1,-0.003045775,20.200000000000003,20.2,0,-0.067532994,39.0,39.0,0,-0.32886702,4.839999999999999,4.84,0,-0.07759256,19.3,19.3,0,-0.031362604,3.91,3.91,0,-0.17430973,1.0500000000000003,1.05,0,-0.03897372,3.0999999999999996,3.1,0,-0.036162984,0.516,0.516,0,-0.18738766,2.7000000000000006,2.7,0,0.0036720908,0.508,0.508,0,0.009603763,1.4700000000000002,1.47,0,0.07969871,0.193,0.193,0,0.06951048,1.3400000000000003,1.34,0,0.038153183,0.24100000000000002,0.241,0,-0.25723115,3.3954327722392437,,1,-0.93057543,0.8752259043999853,,1,-0.61168545,10.01770203899012,,1,0.04758106,17.70888332549327,,1,-0.46040207,23.42903384479014,,1
R2594,GG0125,CVB0121,REF0189,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.0004375650023575872,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-7.733847618103027,6.198883056640625e-06,-0.17963435,67.61432415394765,,1,-0.18032202,0.43871319034542616,,1,-0.19689843,15.214597101529797,,1,-0.9545261,2.438115855012097,,1,0.029692894,2.147758001562584,,1,0.16133603,0.07136042443838016,,1,0.038962524,1.4572932968916312,,1,-0.22617067,3.061326592496478,,1,0.001879323,2.8413728003598515,,1,-0.5540655,3.4501390784349786,,1,-0.07448667,0.15638311946029979,,1,-1.3661793,161.2186794820922,,1,-0.43993148,217.5058001440294,,1,0.035829246,17.400000000000002,17.4,0,-0.1942946,119.12954399812423,,1,0.08609114,11.711344067551703,,1,-0.39939716,625.8303541531534,,1,-0.006886661,25.5,25.5,0,-0.062104218,48.3,48.3,0,-0.3458581,5.73,5.73,0,-0.060009353,22.299999999999997,22.3,0,-0.029479763,3.99,3.99,0,-0.17152841,1.2199999999999998,1.22,0,-0.03716111,3.38,3.38,0,-0.030682826,0.627,0.627,0,-0.17610006,3.4300000000000006,3.43,0,0.027765334,0.6339999999999999,0.634,0,0.016082197,1.7999999999999998,1.8,0,0.039313607,0.298,0.298,0,0.06454702,1.7599999999999993,1.76,0,0.04063487,0.301,0.301,0,-0.0606582,3.7678327392137163,,1,-0.45745033,1.3815876425209237,,1,-0.5592996,13.658584455552543,,1,0.056596227,17.856679867225722,,1,-0.6008534,16.865653811452166,,1
R2595,GG0125,CVB0121,REF0189,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.0007063847151584923,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-7.25464391708374,2.86102294921875e-06,-0.28445384,62.075643191618006,,1,-0.118573524,0.5855327838448738,,1,-0.15224421,15.526181294320377,,1,-0.79549605,2.902585508953733,,1,0.12211895,2.419215937585235,,1,0.13437338,0.06785181810786386,,1,0.35506892,2.4906785806958944,,1,-0.21441759,3.581165864091508,,1,0.013222021,2.802336734998882,,1,-0.4887471,3.2618949784454694,,1,0.14538112,0.2189789902840544,,1,-1.4192858,120.38031339904789,,1,-0.36464396,265.539615911,,1,0.04311445,16.8,16.8,0,-0.17838438,121.14895800876391,,1,0.2812994,9.38263205599041,,1,-0.3403212,598.2020045394382,,1,-0.031934604,27.6,27.6,0,-0.055083655,50.300000000000004,50.3,0,-0.27698228,5.9399999999999995,5.94,0,-0.06234345,22.900000000000002,22.9,0,-0.028346824,4.29,4.29,0,-0.17772052,1.29,1.29,0,-0.03372237,3.6500000000000004,3.65,0,-0.02393081,0.6540000000000001,0.654,0,-0.16329016,3.29,3.29,0,0.023579082,0.6420000000000001,0.642,0,0.014501057,1.75,1.75,0,0.03818331,0.25599999999999995,0.256,0,0.059261803,1.5299999999999998,1.53,0,0.036623195,0.252,0.252,0,-0.060102515,3.7818462928564367,,1,-0.9756343,0.8943114453334451,,1,-0.6436741,10.870727087329795,,1,0.0009458377,17.54266793731822,,1,-0.6643806,15.521710485555946,,1
R2596,GG0125,CVB0121,REF0189,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.0007253308431245387,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-7.228157043457031,3.337860107421875e-06,-0.38998514,66.81163178913569,,1,-0.1640181,0.45768814452707574,,1,-0.15956688,14.509830285126093,,1,-0.34332246,1.6832572885894748,,1,0.033137552,2.2731853199749787,,1,0.16470145,0.07959119661652711,,1,0.05741743,1.2834223270453018,,1,-0.23531744,3.1778231477880317,,1,-0.06880603,3.0146468691105,,1,-0.2702063,3.9413789930229965,,1,-0.05911065,0.16660028018187628,,1,-1.5190935,145.16004442501026,,1,-0.44703728,232.02910486477757,,1,0.0592776,18.499999999999996,18.5,0,-0.16585785,114.88928566721584,,1,0.07773279,13.142932230110397,,1,-0.34697396,598.633625258825,,1,-0.11502142,33.50000000000001,33.5,0,-0.048137013,63.19999999999999,63.2,0,-0.06578214,7.35,7.35,0,0.038004793,26.400000000000002,26.4,0,-0.01718695,4.690000000000001,4.69,0,-0.14701104,1.27,1.27,0,-0.039731618,4.17,4.17,0,0.040416323,0.72,0.72,0,-0.14445019,3.99,3.99,0,0.016499527,0.706,0.706,0,0.0146347135,2.02,2.02,0,0.053380743,0.326,0.326,0,0.04903973,1.87,1.87,0,0.05295692,0.297,0.297,0,-0.23936887,3.579782853346474,,1,-0.77234256,1.2293439491653224,,1,-0.54372925,16.988593167177466,,1,0.00386014,17.54803783071854,,1,-0.61855716,16.2295019128017,,1
R2597,GG0125,CVB0121,REF0189,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.00040379128768108785,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-7.814208507537842,7.152557373046875e-06,-0.0319161,67.9970217498466,,1,-0.15577325,0.48107420595190925,,1,-0.19005786,15.153671082360795,,1,-1.0115298,3.012352318638799,,1,0.1386184,2.4315368729239935,,1,-0.059810705,0.05844521342480977,,1,0.032318484,1.6403135955938812,,1,-0.19934985,3.076059607252465,,1,-0.041266114,2.950690905032639,,1,-0.53393817,3.4924904721348913,,1,-0.07515048,0.15383145246192523,,1,-1.3558558,156.4430667313307,,1,-0.32967708,238.38161710839285,,1,0.041825697,17.04,17.04,0,-0.18788378,132.01997924139278,,1,0.2571005,10.115760387762975,,1,-0.2958864,525.163496495288,,1,0.0036089947,21.000000000000004,21.0,0,-0.05362774,46.16,46.16,0,-0.33045226,5.07,5.07,0,-0.06329687,22.200000000000003,22.2,0,-0.019937513,4.360000000000001,4.36,0,-0.1921253,1.21,1.21,0,-0.030919215,3.91,3.91,0,-0.029252928,0.6200000000000001,0.62,0,-0.16505148,3.38,3.38,0,0.033984028,0.6700000000000002,0.67,0,0.017649103,1.8200000000000003,1.82,0,0.03698835,0.28,0.28,0,0.063517675,1.7599999999999993,1.76,0,0.040467568,0.27,0.27,0,-0.04453562,3.8348358364160333,,1,-0.9294822,1.10531183812247,,1,-0.5578775,13.02666409228741,,1,0.025026776,18.746074777651476,,1,-0.6520612,21.65215671647226,,1
R2598,GG0125,CVB0121,REF0189,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.00043701997492462397,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-7.7350945472717285,6.67572021484375e-06,-0.3037212,66.50444070243569,,1,-0.09384114,0.5350301934145985,,1,-0.17294827,15.364803954652768,,1,-0.77179676,3.2862009773027774,,1,0.14545868,2.4999329541067152,,1,0.1280259,0.069763204873414,,1,0.056944706,1.7626545371761022,,1,-0.21180588,3.543939880823122,,1,-0.07914489,3.0149144228142317,,1,-0.48567906,3.240962583054423,,1,-0.05551322,0.16908547587027115,,1,-1.3508133,118.35720547489396,,1,-0.348382,217.41639193526944,,1,0.0457064,17.47,17.47,0,-0.1912496,137.12547043144338,,1,0.081394106,11.006001746955963,,1,-0.2861767,479.37633340849385,,1,-0.004380022,20.8,20.8,0,-0.07184942,43.99999999999999,44.0,0,-0.3453371,4.78,4.78,0,-0.06427247,21.42,21.42,0,-0.020117197,4.48,4.48,0,-0.1925272,1.46,1.46,0,-0.034713894,4.38,4.38,0,-0.025172966,0.6300000000000001,0.63,0,-0.16355252,3.4800000000000004,3.48,0,0.028198518,0.6799999999999999,0.68,0,0.016856188,2.01,2.01,0,0.034313597,0.29,0.29,0,0.06199531,1.65,1.65,0,0.03492724,0.27,0.27,0,0.041297473,4.148264767350514,,1,-0.8991802,1.153869332419121,,1,-0.6591895,12.528908887504302,,1,0.022548525,17.583823448457327,,1,-0.6327972,11.897442494150447,,1
R2599,GG0125,CVB0121,REF0189,0,3,1,XGBoost,f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,0.0009368195896968246,predict_proba,0.175,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9686059951782227,-6.972082614898682,1.430511474609375e-06,-0.2981247,65.52850998846937,,1,-0.18195924,0.433571823806905,,1,-0.21053194,14.747698082431775,,1,-0.82693505,3.1049974540370373,,1,0.01187784,2.0885609184742737,,1,0.16735429,0.07671126138140436,,1,0.3016476,2.2467297810704348,,1,-0.24401484,2.894806628466901,,1,-0.08301757,2.997856107883422,,1,-0.48455518,2.093417550724843,,1,-0.0768561,0.14193957889530787,,1,-1.4220191,75.6141799279877,,1,0.20514989,126.1290967219736,,1,-0.06625158,11.599999999999996,11.6,0,-0.19569837,120.28154892683635,,1,1.0579901,6.0123835254330125,,1,-0.3056192,587.1640118781901,,1,-0.011343716,20.9,20.9,0,-0.07695023,40.70000000000001,40.7,0,-0.29912966,4.7700000000000005,4.77,0,-0.06855725,18.499999999999996,18.5,0,-0.023759097,3.3499999999999996,3.35,0,-0.1966942,0.9320000000000002,0.932,0,-0.043004386,2.67,2.67,0,-0.036881894,0.478,0.478,0,-0.1730741,2.58,2.58,0,-0.077574514,0.455,0.455,0,-0.0013162722,1.3599999999999999,1.36,0,0.081472866,0.23499999999999996,0.235,0,0.050132167,1.4500000000000002,1.45,0,0.058691494,0.20699999999999996,0.207,0,-0.2982277,3.3837162149443767,,1,-1.1354795,0.5442298978298885,,1,-0.5726633,7.314594727143726,,1,0.011172911,18.169398944141598,,1,-0.5387283,12.297761698505784,,1
